Series Name,"Series Code","Country Name","Country Code","1990 [YR1990]","2000 [YR2000]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Rwanda","RWA","161.7","191","67.8","","","","","44.7","","","38.4",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Samoa","WSM","32.8","23","20.4","","","","","18.8","","","17.2",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","San Marino","SMR","14.3","6.6","3.1","","","","","2.4","","","2.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Sao Tome and Principe","STP","114.2","89.7","49.4","","","","","38.5","","","34.4",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Saudi Arabia","SAU","46.9","23.5","12.8","","","","","9","","","7.4",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Senegal","SEN","145.6","137.9","71.1","","","","","54.3","","","47.5",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Serbia","SRB","29.6","14.1","8.4","","","","","6.9","","","6.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Seychelles","SYC","17.9","14.8","15.2","","","","","15.9","","","15.6",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Sierra Leone","SLE","273.8","243.8","169.7","","","","","127.9","","","110.9",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Singapore","SGP","8.3","4.1","3","","","","","2.9","","","3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Sint Maarten (Dutch part)","SXM","","","","","","","","","","","",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Slovak Republic","SVK","16.5","10.8","7.7","","","","","6.6","","","6.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Slovenia","SVN","11.4","6","3.5","","","","","2.7","","","2.3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Solomon Islands","SLB","41.6","33","28","","","","","24","","","21.8",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Somalia","SOM","186.9","179.6","163.8","","","","","140","","","127.4",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","South Africa","ZAF","63.8","78.1","56","","","","","40.7","","","36.7",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","South Sudan","SSD","261.1","189.3","113.7","","","","","103.1","","","103",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Spain","ESP","10","5.9","4.2","","","","","3.5","","","3.3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Sri Lanka","LKA","23.7","17.9","12.6","","","","","9.6","","","8.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","St. Kitts and Nevis","KNA","33.6","25.5","16.1","","","","","14.3","","","13.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","St. Lucia","LCA","24.6","19.7","20.4","","","","","19.5","","","18.3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","St. Martin (French part)","MAF","","","","","","","","","","","",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","St. Vincent and the Grenadines","VCT","25.9","24.6","22.8","","","","","19.6","","","17.9",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Sudan","SDN","139.3","111.2","81.6","","","","","71.6","","","65.5",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Suriname","SUR","52.4","38.1","27.4","","","","","23.2","","","21",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Sweden","SWE","7.7","4.5","3.3","","","","","3.1","","","2.9",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Switzerland","CHE","9.1","6.2","4.9","","","","","4.7","","","4.5",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Syrian Arab Republic","SYR","40","25.6","17.5","","","","","18.7","","","17.5",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Tajikistan","TJK","109.9","91.3","48.1","","","","","42.2","","","38.8",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Tanzania","TZA","172.2","135.1","76.2","","","","","62.8","","","56.7",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Thailand","THA","40.6","24.3","14.8","","","","","11.6","","","10",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Timor-Leste","TLS","181.4","114.3","66.9","","","","","55.1","","","49.7",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Togo","TGO","154.4","128.5","96.1","","","","","82.7","","","75.3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Tonga","TON","19.9","15.7","15.6","","","","","15","","","14",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Trinidad and Tobago","TTO","32.9","31.1","25.5","","","","","22","","","19.9",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Tunisia","TUN","58.9","32.7","20","","","","","18.6","","","18.4",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Turkey","TUR","76.3","39.7","18.2","","","","","13.4","","","11.2",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Turkmenistan","TKM","93.8","90.1","67","","","","","56.8","","","51.5",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Turks and Caicos Islands","TCA","","","","","","","","","","","",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Tuvalu","TUV","57.1","44.5","34.4","","","","","29.4","","","26.7",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Uganda","UGA","196.8","158.6","83.8","","","","","60","","","51.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Ukraine","UKR","21.5","20.4","12.9","","","","","10.4","","","9.6",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","United Arab Emirates","ARE","18.5","12.5","9.4","","","","","8.6","","","8.3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","United Kingdom","GBR","10.4","7.2","5.6","","","","","4.9","","","4.7",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","United States","USA","12.5","9.3","8","","","","","7.4","","","7.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Uruguay","URY","25.4","18.9","11.8","","","","","9.8","","","8.3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Uzbekistan","UZB","80.7","70.3","41.2","","","","","29.4","","","24.3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Vanuatu","VUT","38.3","31","31.6","","","","","30.7","","","28.5",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Venezuela, RB","VEN","32.4","24","18.8","","","","","21.3","","","26.4",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Vietnam","VNM","59","34.7","26.9","","","","","25.5","","","24.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Virgin Islands (U.S.)","VIR","","","","","","","","","","","",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","West Bank and Gaza","PSE","47","32.3","25.3","","","","","23.5","","","22",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Yemen, Rep.","YEM","131.3","99.5","59.9","","","","","59","","","59.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Zambia","ZMB","194.2","171","86","","","","","69.6","","","62.6",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Zimbabwe","ZWE","86.7","111.4","92.3","","","","","59.2","","","50.6",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Arab World","ARB","84.2715221911378","63.8638588328514","45.5252704212713","","","","","39.8651346238068","","","37.4303592058714",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Caribbean small states","CSS","38.9705750224618","30.139697373255","24.220055629359","","","","","21.0794398260647","","","19.0820440955025",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Central Europe and the Baltics","CEB","21.5970559307673","13.564516182503","7.82977868901105","","","","","6.29221132216946","","","5.4793516448419",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Early-demographic dividend","EAR","109.935707437674","79.7509150893498","52.4646223853457","","","","","41.6477478345734","","","36.8811186951417",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","East Asia & Pacific","EAS","60","42.2","23.6","","","","","18.5","","","16.3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","East Asia & Pacific (excluding high income)","EAP","63.1832567327673","44.9160205667168","25.1307935457433","","","","","19.6035019450677","","","17.1969575415761",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","East Asia & Pacific (IDA & IBRD countries)","TEA","63.3619675455928","44.6403249057161","25.0450917973941","","","","","19.560661211619","","","17.1621562895298",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Euro area","EMU","10.6911110035753","6.35245606286383","4.59330703456411","","","","","4.14675304943554","","","3.92903550175334",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Europe & Central Asia","ECS","33.5","23.5","13.6","","","","","11","","","9.6",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Europe & Central Asia (excluding high income)","ECA","51.5771322960919","39.8144877214928","21.3356599523235","","","","","16.5369880535039","","","14.2450845925596",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Europe & Central Asia (IDA & IBRD countries)","TEC","48.1793651291811","36.9757695856747","20.0362808233443","","","","","15.6446662657395","","","13.4753499243401",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","European Union","EUU","13.6558829853426","7.84995133603152","5.26410062781135","","","","","4.59636694586195","","","4.25502491663871",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Fragile and conflict affected situations","FCS","171.150823222892","147.68451034535","109.748570758523","","","","","95.5694111815606","","","89.5597655087344",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Heavily indebted poor countries (HIPC)","HPC","190.284640794741","153.367033652135","101.758257651746","","","","","81.7759119494662","","","73.4665523054104",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","High income","HIC","13.8","8.6","6.5","","","","","5.8","","","5.4",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","IBRD only","IBD","79.1963761996185","58.1938856023975","35.3522405702064","","","","","27.228142035939","","","23.7622424253524",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","IDA & IBRD total","IBT","104.485307576762","85.7678766441322","58.1295614531611","","","","","48.3771851624713","","","44.2667459443221",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","IDA blend","IDB","161.144861767334","145.03115680986","108.372587811153","","","","","96.9081276916002","","","91.0701150170824",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","IDA only","IDX","173.598033256182","136.285704005942","90.7306519794265","","","","","73.8987747682529","","","66.8491794920246",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","IDA total","IDA","169.437717171921","139.187758218749","96.7233486420744","","","","","81.7887086254772","","","75.1359647006687",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Late-demographic dividend","LTE","53.2878523565406","36.0513432614191","17.8202332618918","","","","","13.3720917494941","","","11.406635268494",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Latin America & Caribbean","LCN","59.1","35.9","26.5","","","","","19.7","","","18.1",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Latin America & Caribbean (excluding high income)","LAC","60.4940092912463","36.6737348776811","26.8043467478389","","","","","19.9934803361725","","","18.3615215292014",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Latin America & the Caribbean (IDA & IBRD countries)","TLA","59.7816720908344","36.3192814034942","26.5236624788478","","","","","19.8411284040454","","","18.2117361433299",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Least developed countries: UN classification","LDC","182.52092988056","143.450637014301","94.742630945131","","","","","76.3993604533004","","","68.9284406548526",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Low & middle income","LMY","105.037524132521","86.1719312908943","58.379673493167","","","","","48.5563266227455","","","44.4230393715265",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Low income","LIC","190.7","150.4","99.6","","","","","80.5","","","72.9",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Lower middle income","LMC","123.4","96.2","66.6","","","","","56.3","","","51.3",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Middle East & North Africa","MEA","67.3","44.8","28.9","","","","","25.2","","","23.4",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Middle East & North Africa (excluding high income)","MNA","70.5921202082005","47.9167926619674","31.108231617957","","","","","27.2011701086104","","","25.29208736113",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Middle East & North Africa (IDA & IBRD countries)","TMN","70.8985075868561","48.1935365526112","31.2044007883128","","","","","27.2600400140554","","","25.3447401587035",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Middle income","MIC","94.303771558492","75.1716538181661","50.0169771252184","","","","","41.6034230923929","","","37.9371394493184",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","North America","NAC","12.2","9.1","7.8","","","","","7.2","","","7",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Not classified","INX","","","","","","","","","","","",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","OECD members","OED","23.6905062808323","14.5560102216742","9.44448169809154","","","","","8.18527194617251","","","7.39675827480172",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Other small states","OSS","103.106685944589","98.2368463773652","69.0070135018638","","","","","58.4670844198362","","","52.6953011284392",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Pacific island small states","PSS","39.2479492023117","31.3634324817518","29.331085230099","","","","","27.5058462193684","","","26.2513973622461",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Post-demographic dividend","PST","11.9519479417298","8.03086008436828","6.20011540961055","","","","","5.57822393110218","","","5.27219730302253",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Pre-demographic dividend","PRE","193.721801210648","162.724398925384","110.290882746718","","","","","93.9220011684225","","","86.3628887708535",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Small states","SST","86.3286542370001","81.9623423330051","59.8055236726269","","","","","51.2935132842607","","","46.4959182729619",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","South Asia","SAS","127.2","91.5","61.1","","","","","48.9","","","42.7",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","South Asia (IDA & IBRD)","TSA","127.261748719027","91.4838071757988","61.1529591672113","","","","","48.8867730967644","","","42.7012043824559",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Sub-Saharan Africa","SSF","188.9","160.8","107.6","","","","","90.6","","","83",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Sub-Saharan Africa (excluding high income)","SSA","188.693638859277","160.754949513677","107.558079552754","","","","","90.4461188329471","","","82.8795220932178",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Sub-Saharan Africa (IDA & IBRD countries)","TSS","188.519573219466","160.645318552723","107.51313866478","","","","","90.4155229116079","","","82.8543619310961",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","Upper middle income","UMC","54.3","37.3","20.1","","","","","15.5","","","13.5",""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","World","WLD","95.7","78.3","53.1","","","","","44.4","","","40.7",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Afghanistan","AFG","174.3","125","84.2","","","","","66.7","","","58.7",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Albania","ALB","37.4","23.7","12.2","","","","","8.9","","","8.2",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Algeria","DZA","45.3","36.7","25.9","","","","","23.5","","","22",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","American Samoa","ASM","","","","","","","","","","","",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Andorra","AND","9.6","5.8","3.8","","","","","3","","","2.6",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Angola","AGO","211.6","194.1","112.2","","","","","81.3","","","71.1",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Antigua and Barbuda","ATG","25","14.1","8.6","","","","","6.6","","","5.9",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Argentina","ARG","25.5","17.5","12.9","","","","","10.4","","","9",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Armenia","ARM","44.1","27.4","16.4","","","","","12.7","","","11",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Aruba","ABW","","","","","","","","","","","",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Australia","AUS","8.1","5.5","4.3","","","","","3.5","","","3.4",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Austria","AUT","8.4","4.9","3.9","","","","","3.3","","","3.2",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Azerbaijan","AZE","89.6","69.7","34.1","","","","","23.7","","","19.4",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Bahamas, The","BHS","21.7","14.5","11.9","","","","","10.3","","","9.5",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Bahrain","BHR","22.2","12.1","8.2","","","","","7.3","","","6.8",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Bangladesh","BGD","140.1","83.8","46.3","","","","","33.8","","","28",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Barbados","BRB","16.3","13.8","13.2","","","","","12","","","11",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Belarus","BLR","12.9","10.8","4.8","","","","","3.5","","","3",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Belgium","BEL","8.6","5.1","3.9","","","","","3.5","","","3.2",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Belize","BLZ","34.7","21.2","17.1","","","","","13.8","","","11.8",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Benin","BEN","167.6","132.7","104.5","","","","","93.4","","","86.8",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Bermuda","BMU","","","","","","","","","","","",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Bhutan","BTN","122.3","73.4","39","","","","","30.3","","","26.9",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Bolivia","BOL","114.9","70.7","37.5","","","","","27.7","","","24.1",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Bosnia and Herzegovina","BIH","16.1","8.7","6.4","","","","","5.5","","","5.2",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Botswana","BWA","46.6","82.3","45.7","","","","","36.9","","","32.9",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Brazil","BRA","56.8","30.7","16.4","","","","","13.8","","","12.6",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","British Virgin Islands","VGB","","","","","","","","","","","",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Brunei Darussalam","BRN","12.3","9.5","8.9","","","","","9.9","","","10.6",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Bulgaria","BGR","16.1","15.5","9.6","","","","","7.3","","","6.3",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Burkina Faso","BFA","191.7","172.4","109.5","","","","","82.3","","","72",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Burundi","BDI","166","148.2","84.5","","","","","61.7","","","53.5",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Cabo Verde","CPV","56.3","32.6","22.6","","","","","19.4","","","17.6",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Cambodia","KHM","107.8","99","39.5","","","","","28.3","","","24.7",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Cameroon","CMR","129.3","141.2","100.6","","","","","80.1","","","70.7",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Canada","CAN","7.3","5.6","5.2","","","","","4.9","","","4.6",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Cayman Islands","CYM","","","","","","","","","","","",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Central African Republic","CAF","171.7","164.5","143","","","","","122.4","","","109.9",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Chad","TCD","202.1","176.8","141.6","","","","","123.1","","","111.8",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Channel Islands","CHI","","","","","","","","","","","",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Chile","CHL","17.1","9.8","7.9","","","","","7.2","","","6.6",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","China","CHN","51.4","34.7","14.7","","","","","10","","","8.1",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Colombia","COL","31.3","22","16.3","","","","","13.9","","","12.6",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Comoros","COM","117.7","95.1","80.9","","","","","68.9","","","61.9",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Congo, Dem. Rep.","COD","177.1","151.2","107.3","","","","","90.1","","","81.1",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Congo, Rep.","COG","84.5","107.9","57.7","","","","","50.4","","","45.7",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Costa Rica","CRI","14.7","11.6","9.1","","","","","8.3","","","8",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Cote d'Ivoire","CIV","142.2","133","96.9","","","","","81.1","","","72.5",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Croatia","HRV","11.2","7.5","5","","","","","4.5","","","4.3",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Cuba","CUB","11.5","7.5","5.5","","","","","4.8","","","4.5",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Curacao","CUW","","","","","","","","","","","",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Cyprus","CYP","10","6.1","3.3","","","","","2.5","","","2.2",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Czech Republic","CZE","10.5","4.8","3","","","","","2.8","","","3",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Denmark","DNK","7.8","4.9","3.7","","","","","3.8","","","3.8",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Djibouti","DJI","110.5","94.4","70.4","","","","","59.9","","","54",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Dominica","DMA","14.9","13.6","19.5","","","","","29.7","","","33",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Dominican Republic","DOM","55.7","37.3","31","","","","","28.3","","","26",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Ecuador","ECU","48.6","25.5","16.1","","","","","13.4","","","12.6",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Egypt, Arab Rep.","EGY","85.8","45.1","27.4","","","","","22.2","","","19.9",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","El Salvador","SLV","54.9","29.6","17.2","","","","","13.7","","","12.2",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Equatorial Guinea","GNQ","169.9","148","104.6","","","","","87.5","","","78.8",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Eritrea","ERI","138.5","76.4","48.9","","","","","40.7","","","36.5",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Estonia","EST","15.4","9.6","4.1","","","","","2.9","","","2.4",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Eswatini","SWZ","64.6","118.7","82.7","","","","","57.3","","","49.3",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Ethiopia","ETH","188.3","130.9","74.9","","","","","56.7","","","49.2",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Faroe Islands","FRO","","","","","","","","","","","",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Fiji","FJI","26.7","20.8","21.8","","","","","22.4","","","23.4",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Finland","FIN","6","3.8","2.7","","","","","2","","","1.5",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","France","FRA","7.7","4.7","3.8","","","","","3.7","","","3.6",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","French Polynesia","PYF","","","","","","","","","","","",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Gabon","GAB","85.6","78.2","57.3","","","","","46.2","","","40.3",""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","Gambia, The","GMB","158.2","108","71.7","","","","","59.8","","","53.6",""
